"👉 Train 데이터셋: 총 4281개 이미지 중 4280개 정답, 1개 오답 (정확도: 0.9998)"
[Train 38] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 39] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 40] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 41] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 42] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 43] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 44] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 45] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 46] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 47] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 48] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 49] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 50] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 51] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 52] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 53] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 54] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 55] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 56] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 57] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 58] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 59] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 60] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 61] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 62] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 63] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 64] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 65] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 66] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 67] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 68] 예측: '랜턴'(🔮) / 실제: '랜턴'(🎯) -> 정답 🟢
[Train 69] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 70] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 71] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 72] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 73] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 74] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 75] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 76] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 77] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 78] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 79] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 80] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 81] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 82] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 83] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 84] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 85] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 86] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 87] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 88] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 89] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 90] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 91] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 92] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 93] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 94] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 95] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 96] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 97] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 98] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 99] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 100] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 101] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 102] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 103] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 104] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 105] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 106] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 107] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 108] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 109] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 110] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 111] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 112] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 113] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 114] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 115] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 116] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 117] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 118] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 119] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 120] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 121] 예측: '랜턴'(🔮) / 실제: '랜턴'(🎯) -> 정답 🟢
[Train 122] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 123] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 124] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 125] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 126] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 127] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 128] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 129] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 130] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 131] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 132] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 133] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 134] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 135] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 136] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 137] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 138] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 139] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 140] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 141] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 142] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 143] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 144] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 145] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 146] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 147] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 148] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 149] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 150] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 151] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 152] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 153] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 154] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 155] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 156] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 157] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 158] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 159] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 160] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 161] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 162] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 163] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 164] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 165] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 166] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 167] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 168] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 169] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 170] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 171] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 172] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 173] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 174] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 175] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 176] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 177] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 178] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 179] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 180] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 181] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 182] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 183] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 184] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 185] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 186] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 187] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 188] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 189] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 190] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 191] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 192] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 193] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 194] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 195] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 196] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 197] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 198] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 199] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 200] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 201] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 202] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 203] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 204] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 205] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 206] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 207] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 208] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 209] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 210] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 211] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 212] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 213] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 214] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 215] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 216] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 217] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 218] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 219] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 220] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 221] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 222] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 223] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 224] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 225] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 226] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 227] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 228] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 229] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 230] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 231] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 232] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 233] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 234] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 235] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 236] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 237] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 238] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 239] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 240] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 241] 예측: '화로대·버너'(🔮) / 실제: '화로대·버너'(🎯) -> 정답 🟢
[Train 242] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 243] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 244] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 245] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 246] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 247] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 248] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 249] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 250] 예측: '식기·주방'(🔮) / 실제: '식기·주방'(🎯) -> 정답 🟢
[Train 251] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 252] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 253] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 254] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 255] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 256] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 257] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 258] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
[Train 259] 예측: '테이블·체어'(🔮) / 실제: '테이블·체어'(🎯) -> 정답 🟢
[Train 260] 예측: '전기·전자기기'(🔮) / 실제: '전기·전자기기'(🎯) -> 정답 🟢
[Train 261] 예측: '가방·박스·웨건'(🔮) / 실제: '가방·박스·웨건'(🎯) -> 정답 🟢
[Train 262] 예측: '매트·침낭'(🔮) / 실제: '매트·침낭'(🎯) -> 정답 🟢
[Train 263] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 264] 예측: '텐트·타프'(🔮) / 실제: '텐트·타프'(🎯) -> 정답 🟢
[Train 265] 예측: '공구·액세서리'(🔮) / 실제: '공구·액세서리'(🎯) -> 정답 🟢
[Train 266] 예측: '냉·난방용품'(🔮) / 실제: '냉·난방용품'(🎯) -> 정답 🟢
